Date,Volume,Return,volume_ch,hilo,intraday,2dvar,5dvar,20dvar,60dvar,next_2d_var,vol_next
2018-10-31,5112420000,0.010851331816018606,0.0011828340233197565,0.011490923223643534,0.002269327238914043,0.003405036152353488,0.015516023773945833,0.015031545782413041,0.0093607115776321,0.00020752742906998724,False
2018-11-01,4708420000,0.010557843711262338,-0.07902324143947481,0.012115777105655257,0.008386151776904605,0.00020752742906998724,0.013992314491858282,0.015317654853632744,0.00947544268984006,0.011932094503541399,True
2018-11-02,4237930000,-0.0063166861631633875,-0.09992524031416061,0.020778135868936065,-0.008155272323155938,0.011932094503541399,0.010493706778861536,0.01532621654523658,0.00950317147613058,0.008426593867430224,False
2018-11-05,3623320000,0.005600317168766411,-0.14502599146281325,0.00968751317967409,0.0043794281361686505,0.008426593867430224,0.00838939261140728,0.015433614456533596,0.00950028130476045,0.0004659680905936197,False
2018-11-06,3510860000,0.006259295562117462,-0.03103783270591609,0.007212061553721227,0.006226281628022079,0.0004659680905936197,0.006970996377016816,0.015556459551990429,0.009528890559952263,0.010570935760018278,True
2018-11-07,3914750000,0.02120885628091007,0.11504018958317896,0.014786625259103126,0.014332425544907546,0.010570935760018278,0.009916209698980633,0.014597306071717385,0.009891753483803313,0.016770998022872408,True
2018-11-08,3630490000,-0.002508916577568465,-0.07261255508014564,0.007069796339413736,0.00016041841046798844,0.016770998022872408,0.010594925572400207,0.013752327385575143,0.009848085628980048,0.004730612956138231,False
2018-11-09,4019090000,-0.009199013578477078,0.10703789295659805,0.01080228493474622,-0.0046849030245443846,0.004730612956138231,0.011401972496432777,0.013610054516825778,0.009862120659397967,0.007426371813324846,True
2018-11-12,3670930000,-0.01970148931610638,-0.08662657467237611,0.019834676708302634,-0.017199411005165977,0.007426371813324846,0.015531845045391601,0.014276474935172949,0.010161922209794944,0.012883181247003203,True
2018-11-13,4091440000,-0.001481919670083709,0.11455135347173595,0.01459315291157326,-0.002882773890128032,0.012883181247003203,0.015031473513720335,0.01331821466745805,0.01015412539575436,0.004303092092360373,False
2018-11-14,4402370000,-0.007567410867240221,0.07599524861662399,0.022731098948152173,-0.013265577742074819,0.004303092092360373,0.007265412878137266,0.01338243004474114,0.010184871946090248,0.01284188237183272,True
2018-11-15,4179140000,0.010593753349405599,-0.05070677839436488,0.024199151174763456,0.013617842350397646,0.01284188237183272,0.011121925550054925,0.013317649663235148,0.0102926181646648,0.00591880032377933,False
2018-11-16,3975180000,0.0022233056585385658,-0.048804299449168975,0.012753705209989752,0.00652187598698073,0.00591880032377933,0.011335830644001819,0.013332790893792149,0.010298839778605113,0.013340569691004042,True
2018-11-19,3772900000,-0.016643108928262818,-0.05088574605426677,0.01942113927206468,-0.014651709846604577,0.013340569691004042,0.01025268844783834,0.013796175975418185,0.010461640428541844,0.0010664100645711304,False
2018-11-20,4357900000,-0.018151240504630684,0.15505314214529942,0.01440989265208037,-0.0047879923644905675,0.0010664100645711304,0.012311774212912848,0.01428935474007028,0.010626743150052716,0.014986796754443931,True
2018-11-21,3233550000,0.0030432907220330208,-0.2580027077261984,0.007891068624815034,-0.0029386087538232353,0.014986796754443931,0.01285684306316197,0.012558214269122668,0.010640498751467536,0.006786904997227032,False
2018-11-23,1651650000,-0.006554842371583214,-0.4892146402560653,0.006255947325814359,-0.00030381260727441184,0.006786904997227032,0.010040424955353332,0.01182939410874964,0.010618863694209031,0.015618016333714227,True
2018-11-26,3443950000,0.015532368144919984,1.085157266975449,0.009200152177875287,0.00886047021549441,0.015618016333714227,0.014108648795048659,0.01176803533966126,0.010840253401445349,0.008676678131321326,False
2018-11-27,3485220000,0.0032616922552592964,0.011983333091363013,0.01003058751426944,0.00691503406851246,0.008676678131321326,0.012569231091977353,0.01166935576356364,0.010854791025153653,0.013938692035245172,True
2018-11-28,3951670000,0.022973979573244874,0.13383660141970943,0.02221001482598295,0.01944679966296725,0.013938692035245172,0.011610476208465679,0.012257769220775821,0.011295974964406529,0.017788747221949782,True
2018-11-29,3560770000,-0.002183108005663237,-0.09892020335706175,0.011314997637694724,0.0003032835613088203,0.017788747221949782,0.012341306548777612,0.012062519956059845,0.01129443269218154,0.007321281463792468,False
2018-11-30,4658580000,0.00817074753438285,0.3083069111456229,0.010289916749769645,0.008185491759009178,0.007321281463792468,0.0099385980510575,0.011969708813066443,0.011347375515276826,0.0019591655445935553,False
2018-12-03,4186060000,0.010941426018481248,-0.10143004950006229,0.009663317010510042,-4.654470524978471e-05,0.0019591655445935553,0.009447821738502567,0.01207946079665423,0.011443008568245802,0.03062219887398068,True
